Semester,Section Number,Course Prefix,Course Number,Course Title,Course,Letter Grade,Count of letter grade,Department/Program
Summer 2011,75420,KIN,F325K,PHYSIOLOGY OF EXERCISE,"KIN-F325K: PHYSIOLOGY OF EXERCISE, Section no. 75420",C+,1,Kinesiology
Summer 2011,75420,KIN,F325K,PHYSIOLOGY OF EXERCISE,"KIN-F325K: PHYSIOLOGY OF EXERCISE, Section no. 75420",B,2,Kinesiology
Summer 2011,75420,KIN,F325K,PHYSIOLOGY OF EXERCISE,"KIN-F325K: PHYSIOLOGY OF EXERCISE, Section no. 75420",B+,1,Kinesiology
Summer 2011,75420,KIN,F325K,PHYSIOLOGY OF EXERCISE,"KIN-F325K: PHYSIOLOGY OF EXERCISE, Section no. 75420",A-,2,Kinesiology
Summer 2011,75420,KIN,F325K,PHYSIOLOGY OF EXERCISE,"KIN-F325K: PHYSIOLOGY OF EXERCISE, Section no. 75420",A,6,Kinesiology
Summer 2011,75425,KIN,F325K,PHYSIOLOGY OF EXERCISE,"KIN-F325K: PHYSIOLOGY OF EXERCISE, Section no. 75425",Other,1,Kinesiology
Summer 2011,75425,KIN,F325K,PHYSIOLOGY OF EXERCISE,"KIN-F325K: PHYSIOLOGY OF EXERCISE, Section no. 75425",F,2,Kinesiology
Summer 2011,75425,KIN,F325K,PHYSIOLOGY OF EXERCISE,"KIN-F325K: PHYSIOLOGY OF EXERCISE, Section no. 75425",C-,1,Kinesiology
Summer 2011,75425,KIN,F325K,PHYSIOLOGY OF EXERCISE,"KIN-F325K: PHYSIOLOGY OF EXERCISE, Section no. 75425",C,2,Kinesiology
Summer 2011,75425,KIN,F325K,PHYSIOLOGY OF EXERCISE,"KIN-F325K: PHYSIOLOGY OF EXERCISE, Section no. 75425",C+,2,Kinesiology
Summer 2011,75425,KIN,F325K,PHYSIOLOGY OF EXERCISE,"KIN-F325K: PHYSIOLOGY OF EXERCISE, Section no. 75425",B,1,Kinesiology
Summer 2011,75425,KIN,F325K,PHYSIOLOGY OF EXERCISE,"KIN-F325K: PHYSIOLOGY OF EXERCISE, Section no. 75425",B+,3,Kinesiology
Summer 2011,75425,KIN,F325K,PHYSIOLOGY OF EXERCISE,"KIN-F325K: PHYSIOLOGY OF EXERCISE, Section no. 75425",A-,2,Kinesiology
Summer 2011,75425,KIN,F325K,PHYSIOLOGY OF EXERCISE,"KIN-F325K: PHYSIOLOGY OF EXERCISE, Section no. 75425",A,1,Kinesiology
Summer 2011,75455,KIN,W628,FIELDWORK IN SPORT MANAGEMENT,"KIN-W628: FIELDWORK IN SPORT MANAGEMENT, Section no. 75455",B-,2,Kinesiology
Summer 2011,75455,KIN,W628,FIELDWORK IN SPORT MANAGEMENT,"KIN-W628: FIELDWORK IN SPORT MANAGEMENT, Section no. 75455",B+,2,Kinesiology
Summer 2011,75455,KIN,W628,FIELDWORK IN SPORT MANAGEMENT,"KIN-W628: FIELDWORK IN SPORT MANAGEMENT, Section no. 75455",A-,3,Kinesiology
Summer 2011,75455,KIN,W628,FIELDWORK IN SPORT MANAGEMENT,"KIN-W628: FIELDWORK IN SPORT MANAGEMENT, Section no. 75455",A,21,Kinesiology
Summer 2011,75470,KIN,F347,HIST/ETH ISS IN PHYS CUL/SPORT,"KIN-F347: HIST/ETH ISS IN PHYS CUL/SPORT, Section no. 75470",C+,1,Kinesiology
Summer 2011,75470,KIN,F347,HIST/ETH ISS IN PHYS CUL/SPORT,"KIN-F347: HIST/ETH ISS IN PHYS CUL/SPORT, Section no. 75470",B-,3,Kinesiology
Summer 2011,75470,KIN,F347,HIST/ETH ISS IN PHYS CUL/SPORT,"KIN-F347: HIST/ETH ISS IN PHYS CUL/SPORT, Section no. 75470",B,4,Kinesiology
Summer 2011,75470,KIN,F347,HIST/ETH ISS IN PHYS CUL/SPORT,"KIN-F347: HIST/ETH ISS IN PHYS CUL/SPORT, Section no. 75470",B+,10,Kinesiology
Summer 2011,75470,KIN,F347,HIST/ETH ISS IN PHYS CUL/SPORT,"KIN-F347: HIST/ETH ISS IN PHYS CUL/SPORT, Section no. 75470",A-,5,Kinesiology
Summer 2011,75470,KIN,F347,HIST/ETH ISS IN PHYS CUL/SPORT,"KIN-F347: HIST/ETH ISS IN PHYS CUL/SPORT, Section no. 75470",A,8,Kinesiology
Summer 2011,75475,KIN,F350,SOCIO ASPECT OF SPORT/PHYS ACT,"KIN-F350: SOCIO ASPECT OF SPORT/PHYS ACT, Section no. 75475",Other,1,Kinesiology
Summer 2011,75475,KIN,F350,SOCIO ASPECT OF SPORT/PHYS ACT,"KIN-F350: SOCIO ASPECT OF SPORT/PHYS ACT, Section no. 75475",C+,1,Kinesiology
Summer 2011,75475,KIN,F350,SOCIO ASPECT OF SPORT/PHYS ACT,"KIN-F350: SOCIO ASPECT OF SPORT/PHYS ACT, Section no. 75475",B,7,Kinesiology
Summer 2011,75475,KIN,F350,SOCIO ASPECT OF SPORT/PHYS ACT,"KIN-F350: SOCIO ASPECT OF SPORT/PHYS ACT, Section no. 75475",B+,5,Kinesiology
Summer 2011,75475,KIN,F350,SOCIO ASPECT OF SPORT/PHYS ACT,"KIN-F350: SOCIO ASPECT OF SPORT/PHYS ACT, Section no. 75475",A-,3,Kinesiology
Summer 2011,75475,KIN,F350,SOCIO ASPECT OF SPORT/PHYS ACT,"KIN-F350: SOCIO ASPECT OF SPORT/PHYS ACT, Section no. 75475",A,5,Kinesiology
Summer 2011,75480,KIN,F351,PHILOS OF SPORT & PHYS ACTIV-W,"KIN-F351: PHILOS OF SPORT & PHYS ACTIV-W, Section no. 75480",Other,1,Kinesiology
Summer 2011,75480,KIN,F351,PHILOS OF SPORT & PHYS ACTIV-W,"KIN-F351: PHILOS OF SPORT & PHYS ACTIV-W, Section no. 75480",B-,3,Kinesiology
Summer 2011,75480,KIN,F351,PHILOS OF SPORT & PHYS ACTIV-W,"KIN-F351: PHILOS OF SPORT & PHYS ACTIV-W, Section no. 75480",B,3,Kinesiology
Summer 2011,75480,KIN,F351,PHILOS OF SPORT & PHYS ACTIV-W,"KIN-F351: PHILOS OF SPORT & PHYS ACTIV-W, Section no. 75480",B+,8,Kinesiology
Summer 2011,75480,KIN,F351,PHILOS OF SPORT & PHYS ACTIV-W,"KIN-F351: PHILOS OF SPORT & PHYS ACTIV-W, Section no. 75480",A-,4,Kinesiology
Summer 2011,75480,KIN,F351,PHILOS OF SPORT & PHYS ACTIV-W,"KIN-F351: PHILOS OF SPORT & PHYS ACTIV-W, Section no. 75480",A,9,Kinesiology
Summer 2011,75485,KIN,F356,REVENUE AND BUDGETING IN SPORT,"KIN-F356: REVENUE AND BUDGETING IN SPORT, Section no. 75485",Other,2,Kinesiology
Summer 2011,75485,KIN,F356,REVENUE AND BUDGETING IN SPORT,"KIN-F356: REVENUE AND BUDGETING IN SPORT, Section no. 75485",B,1,Kinesiology
Summer 2011,75485,KIN,F356,REVENUE AND BUDGETING IN SPORT,"KIN-F356: REVENUE AND BUDGETING IN SPORT, Section no. 75485",A-,2,Kinesiology
Summer 2011,75485,KIN,F356,REVENUE AND BUDGETING IN SPORT,"KIN-F356: REVENUE AND BUDGETING IN SPORT, Section no. 75485",A,6,Kinesiology
Summer 2011,75600,KIN,S314,CHILDREN'S MOVEMENT,"KIN-S314: CHILDREN'S MOVEMENT, Section no. 75600",Other,1,Kinesiology
Summer 2011,75600,KIN,S314,CHILDREN'S MOVEMENT,"KIN-S314: CHILDREN'S MOVEMENT, Section no. 75600",C+,1,Kinesiology
Summer 2011,75600,KIN,S314,CHILDREN'S MOVEMENT,"KIN-S314: CHILDREN'S MOVEMENT, Section no. 75600",B+,3,Kinesiology
Summer 2011,75600,KIN,S314,CHILDREN'S MOVEMENT,"KIN-S314: CHILDREN'S MOVEMENT, Section no. 75600",A-,3,Kinesiology
Summer 2011,75600,KIN,S314,CHILDREN'S MOVEMENT,"KIN-S314: CHILDREN'S MOVEMENT, Section no. 75600",A,4,Kinesiology
Summer 2011,75605,KIN,S315,MOTOR LEARNING,"KIN-S315: MOTOR LEARNING, Section no. 75605",Other,1,Kinesiology
Summer 2011,75605,KIN,S315,MOTOR LEARNING,"KIN-S315: MOTOR LEARNING, Section no. 75605",B-,3,Kinesiology
Summer 2011,75605,KIN,S315,MOTOR LEARNING,"KIN-S315: MOTOR LEARNING, Section no. 75605",B,3,Kinesiology
Summer 2011,75605,KIN,S315,MOTOR LEARNING,"KIN-S315: MOTOR LEARNING, Section no. 75605",B+,2,Kinesiology
Summer 2011,75605,KIN,S315,MOTOR LEARNING,"KIN-S315: MOTOR LEARNING, Section no. 75605",A,9,Kinesiology
Summer 2011,75610,KIN,S315,MOTOR LEARNING,"KIN-S315: MOTOR LEARNING, Section no. 75610",Other,1,Kinesiology
Summer 2011,75610,KIN,S315,MOTOR LEARNING,"KIN-S315: MOTOR LEARNING, Section no. 75610",C-,3,Kinesiology
Summer 2011,75610,KIN,S315,MOTOR LEARNING,"KIN-S315: MOTOR LEARNING, Section no. 75610",B-,1,Kinesiology
Summer 2011,75610,KIN,S315,MOTOR LEARNING,"KIN-S315: MOTOR LEARNING, Section no. 75610",B,3,Kinesiology
Summer 2011,75610,KIN,S315,MOTOR LEARNING,"KIN-S315: MOTOR LEARNING, Section no. 75610",B+,3,Kinesiology
Summer 2011,75610,KIN,S315,MOTOR LEARNING,"KIN-S315: MOTOR LEARNING, Section no. 75610",A,8,Kinesiology
Summer 2011,75615,KIN,S326K,KIN: BIOMECH ANLY OF MOVEMENT,"KIN-S326K: KIN: BIOMECH ANLY OF MOVEMENT, Section no. 75615",Other,1,Kinesiology
Summer 2011,75615,KIN,S326K,KIN: BIOMECH ANLY OF MOVEMENT,"KIN-S326K: KIN: BIOMECH ANLY OF MOVEMENT, Section no. 75615",C,3,Kinesiology
Summer 2011,75615,KIN,S326K,KIN: BIOMECH ANLY OF MOVEMENT,"KIN-S326K: KIN: BIOMECH ANLY OF MOVEMENT, Section no. 75615",C+,3,Kinesiology
Summer 2011,75615,KIN,S326K,KIN: BIOMECH ANLY OF MOVEMENT,"KIN-S326K: KIN: BIOMECH ANLY OF MOVEMENT, Section no. 75615",B+,1,Kinesiology
Summer 2011,75615,KIN,S326K,KIN: BIOMECH ANLY OF MOVEMENT,"KIN-S326K: KIN: BIOMECH ANLY OF MOVEMENT, Section no. 75615",A-,2,Kinesiology
Summer 2011,75615,KIN,S326K,KIN: BIOMECH ANLY OF MOVEMENT,"KIN-S326K: KIN: BIOMECH ANLY OF MOVEMENT, Section no. 75615",A,2,Kinesiology
Summer 2011,75630,KIN,S349,HIST OF SPORT AND PHYS ACTIV-W,"KIN-S349: HIST OF SPORT AND PHYS ACTIV-W, Section no. 75630",Other,2,Kinesiology
Summer 2011,75630,KIN,S349,HIST OF SPORT AND PHYS ACTIV-W,"KIN-S349: HIST OF SPORT AND PHYS ACTIV-W, Section no. 75630",F,1,Kinesiology
Summer 2011,75630,KIN,S349,HIST OF SPORT AND PHYS ACTIV-W,"KIN-S349: HIST OF SPORT AND PHYS ACTIV-W, Section no. 75630",C-,2,Kinesiology
Summer 2011,75630,KIN,S349,HIST OF SPORT AND PHYS ACTIV-W,"KIN-S349: HIST OF SPORT AND PHYS ACTIV-W, Section no. 75630",C+,2,Kinesiology
Summer 2011,75630,KIN,S349,HIST OF SPORT AND PHYS ACTIV-W,"KIN-S349: HIST OF SPORT AND PHYS ACTIV-W, Section no. 75630",B-,2,Kinesiology
Summer 2011,75630,KIN,S349,HIST OF SPORT AND PHYS ACTIV-W,"KIN-S349: HIST OF SPORT AND PHYS ACTIV-W, Section no. 75630",B,3,Kinesiology
Summer 2011,75630,KIN,S349,HIST OF SPORT AND PHYS ACTIV-W,"KIN-S349: HIST OF SPORT AND PHYS ACTIV-W, Section no. 75630",B+,2,Kinesiology
Summer 2011,75630,KIN,S349,HIST OF SPORT AND PHYS ACTIV-W,"KIN-S349: HIST OF SPORT AND PHYS ACTIV-W, Section no. 75630",A-,4,Kinesiology
Summer 2011,75630,KIN,S349,HIST OF SPORT AND PHYS ACTIV-W,"KIN-S349: HIST OF SPORT AND PHYS ACTIV-W, Section no. 75630",A,3,Kinesiology
Summer 2011,75635,KIN,S352K,"5-SPORT, FITNESS, MASS MEDIA-W","KIN-S352K: 5-SPORT, FITNESS, MASS MEDIA-W, Section no. 75635",Other,3,Kinesiology
Summer 2011,75635,KIN,S352K,"5-SPORT, FITNESS, MASS MEDIA-W","KIN-S352K: 5-SPORT, FITNESS, MASS MEDIA-W, Section no. 75635",B-,1,Kinesiology
Summer 2011,75635,KIN,S352K,"5-SPORT, FITNESS, MASS MEDIA-W","KIN-S352K: 5-SPORT, FITNESS, MASS MEDIA-W, Section no. 75635",B,4,Kinesiology
Summer 2011,75635,KIN,S352K,"5-SPORT, FITNESS, MASS MEDIA-W","KIN-S352K: 5-SPORT, FITNESS, MASS MEDIA-W, Section no. 75635",B+,6,Kinesiology
Summer 2011,75635,KIN,S352K,"5-SPORT, FITNESS, MASS MEDIA-W","KIN-S352K: 5-SPORT, FITNESS, MASS MEDIA-W, Section no. 75635",A-,10,Kinesiology
Summer 2011,75635,KIN,S352K,"5-SPORT, FITNESS, MASS MEDIA-W","KIN-S352K: 5-SPORT, FITNESS, MASS MEDIA-W, Section no. 75635",A,3,Kinesiology
Summer 2011,75640,KIN,S354,SPORT AND EVENT PROMOTION,"KIN-S354: SPORT AND EVENT PROMOTION, Section no. 75640",C+,2,Kinesiology
Summer 2011,75640,KIN,S354,SPORT AND EVENT PROMOTION,"KIN-S354: SPORT AND EVENT PROMOTION, Section no. 75640",B-,4,Kinesiology
Summer 2011,75640,KIN,S354,SPORT AND EVENT PROMOTION,"KIN-S354: SPORT AND EVENT PROMOTION, Section no. 75640",B,1,Kinesiology
Summer 2011,75640,KIN,S354,SPORT AND EVENT PROMOTION,"KIN-S354: SPORT AND EVENT PROMOTION, Section no. 75640",B+,2,Kinesiology
Summer 2011,75640,KIN,S354,SPORT AND EVENT PROMOTION,"KIN-S354: SPORT AND EVENT PROMOTION, Section no. 75640",A,2,Kinesiology
Summer 2011,75645,KIN,S360,PROG FOR PEOPLE WITH DISABILS,"KIN-S360: PROG FOR PEOPLE WITH DISABILS, Section no. 75645",F,1,Kinesiology
Summer 2011,75645,KIN,S360,PROG FOR PEOPLE WITH DISABILS,"KIN-S360: PROG FOR PEOPLE WITH DISABILS, Section no. 75645",D,1,Kinesiology
Summer 2011,75645,KIN,S360,PROG FOR PEOPLE WITH DISABILS,"KIN-S360: PROG FOR PEOPLE WITH DISABILS, Section no. 75645",B+,2,Kinesiology
Summer 2011,75645,KIN,S360,PROG FOR PEOPLE WITH DISABILS,"KIN-S360: PROG FOR PEOPLE WITH DISABILS, Section no. 75645",A-,3,Kinesiology
Summer 2011,75645,KIN,S360,PROG FOR PEOPLE WITH DISABILS,"KIN-S360: PROG FOR PEOPLE WITH DISABILS, Section no. 75645",A,6,Kinesiology
Summer 2011,75650,KIN,S361,COACHING THRY & PRINCIPLES I,"KIN-S361: COACHING THRY & PRINCIPLES I, Section no. 75650",Other,2,Kinesiology
Summer 2011,75650,KIN,S361,COACHING THRY & PRINCIPLES I,"KIN-S361: COACHING THRY & PRINCIPLES I, Section no. 75650",C+,1,Kinesiology
Summer 2011,75650,KIN,S361,COACHING THRY & PRINCIPLES I,"KIN-S361: COACHING THRY & PRINCIPLES I, Section no. 75650",B,6,Kinesiology
Summer 2011,75650,KIN,S361,COACHING THRY & PRINCIPLES I,"KIN-S361: COACHING THRY & PRINCIPLES I, Section no. 75650",B+,2,Kinesiology
Summer 2011,75650,KIN,S361,COACHING THRY & PRINCIPLES I,"KIN-S361: COACHING THRY & PRINCIPLES I, Section no. 75650",A,9,Kinesiology
Summer 2011,75730,PED,F101J,2-BEGINNING SWIMMING II,"PED-F101J: 2-BEGINNING SWIMMING II, Section no. 75730",Other,2,Physical Education
Summer 2011,75730,PED,F101J,2-BEGINNING SWIMMING II,"PED-F101J: 2-BEGINNING SWIMMING II, Section no. 75730",A,18,Physical Education
Summer 2011,75735,PED,F103L,BEGINNING BALLROOM DANCE-MEN,"PED-F103L: BEGINNING BALLROOM DANCE-MEN, Section no. 75735",Other,4,Physical Education
Summer 2011,75735,PED,F103L,BEGINNING BALLROOM DANCE-MEN,"PED-F103L: BEGINNING BALLROOM DANCE-MEN, Section no. 75735",C+,1,Physical Education
Summer 2011,75735,PED,F103L,BEGINNING BALLROOM DANCE-MEN,"PED-F103L: BEGINNING BALLROOM DANCE-MEN, Section no. 75735",B-,1,Physical Education
Summer 2011,75735,PED,F103L,BEGINNING BALLROOM DANCE-MEN,"PED-F103L: BEGINNING BALLROOM DANCE-MEN, Section no. 75735",B,1,Physical Education
Summer 2011,75735,PED,F103L,BEGINNING BALLROOM DANCE-MEN,"PED-F103L: BEGINNING BALLROOM DANCE-MEN, Section no. 75735",B+,1,Physical Education
Summer 2011,75735,PED,F103L,BEGINNING BALLROOM DANCE-MEN,"PED-F103L: BEGINNING BALLROOM DANCE-MEN, Section no. 75735",A-,1,Physical Education
Summer 2011,75735,PED,F103L,BEGINNING BALLROOM DANCE-MEN,"PED-F103L: BEGINNING BALLROOM DANCE-MEN, Section no. 75735",A,15,Physical Education
Summer 2011,75740,PED,F103L,BEGINNING BALLROOM DANCE-WOMEN,"PED-F103L: BEGINNING BALLROOM DANCE-WOMEN, Section no. 75740",Other,1,Physical Education
Summer 2011,75740,PED,F103L,BEGINNING BALLROOM DANCE-WOMEN,"PED-F103L: BEGINNING BALLROOM DANCE-WOMEN, Section no. 75740",B,1,Physical Education
Summer 2011,75740,PED,F103L,BEGINNING BALLROOM DANCE-WOMEN,"PED-F103L: BEGINNING BALLROOM DANCE-WOMEN, Section no. 75740",B+,1,Physical Education
Summer 2011,75740,PED,F103L,BEGINNING BALLROOM DANCE-WOMEN,"PED-F103L: BEGINNING BALLROOM DANCE-WOMEN, Section no. 75740",A,15,Physical Education
Summer 2011,75745,PED,F104P,2-ADVANCED BEGINNING TENNIS,"PED-F104P: 2-ADVANCED BEGINNING TENNIS, Section no. 75745",Other,8,Physical Education
Summer 2011,75745,PED,F104P,2-ADVANCED BEGINNING TENNIS,"PED-F104P: 2-ADVANCED BEGINNING TENNIS, Section no. 75745",B,1,Physical Education
Summer 2011,75745,PED,F104P,2-ADVANCED BEGINNING TENNIS,"PED-F104P: 2-ADVANCED BEGINNING TENNIS, Section no. 75745",A,20,Physical Education
Summer 2011,75910,SED,F378T,1-LANG MINORITY STUDENT IN SED,"SED-F378T: 1-LANG MINORITY STUDENT IN SED, Section no. 75910",A-,3,Special Education
Summer 2011,75910,SED,F378T,1-LANG MINORITY STUDENT IN SED,"SED-F378T: 1-LANG MINORITY STUDENT IN SED, Section no. 75910",A,12,Special Education
Summer 2011,75925,SED,F387,16-REHAB COUNSELING THEORS-WB,"SED-F387: 16-REHAB COUNSELING THEORS-WB, Section no. 75925",Other,1,Special Education
Summer 2011,75925,SED,F387,16-REHAB COUNSELING THEORS-WB,"SED-F387: 16-REHAB COUNSELING THEORS-WB, Section no. 75925",A-,1,Special Education
Summer 2011,75925,SED,F387,16-REHAB COUNSELING THEORS-WB,"SED-F387: 16-REHAB COUNSELING THEORS-WB, Section no. 75925",A,9,Special Education
Summer 2011,76330,E M,F306,STATICS,"E M-F306: STATICS, Section no. 76330",Other,1,Engineering Mechanics
Summer 2011,76330,E M,F306,STATICS,"E M-F306: STATICS, Section no. 76330",F,1,Engineering Mechanics
Summer 2011,76330,E M,F306,STATICS,"E M-F306: STATICS, Section no. 76330",D,4,Engineering Mechanics
Summer 2011,76330,E M,F306,STATICS,"E M-F306: STATICS, Section no. 76330",C,6,Engineering Mechanics
Summer 2011,76330,E M,F306,STATICS,"E M-F306: STATICS, Section no. 76330",B,13,Engineering Mechanics
Summer 2011,76330,E M,F306,STATICS,"E M-F306: STATICS, Section no. 76330",A,14,Engineering Mechanics
Summer 2011,76395,E M,S311M,DYNAMICS,"E M-S311M: DYNAMICS, Section no. 76395",C,1,Engineering Mechanics
Summer 2011,76395,E M,S311M,DYNAMICS,"E M-S311M: DYNAMICS, Section no. 76395",C+,1,Engineering Mechanics
Summer 2011,76395,E M,S311M,DYNAMICS,"E M-S311M: DYNAMICS, Section no. 76395",B+,4,Engineering Mechanics
Summer 2011,76395,E M,S311M,DYNAMICS,"E M-S311M: DYNAMICS, Section no. 76395",A-,2,Engineering Mechanics
Summer 2011,76395,E M,S311M,DYNAMICS,"E M-S311M: DYNAMICS, Section no. 76395",A,6,Engineering Mechanics
Summer 2011,76400,E M,S319,MECHANICS OF SOLIDS,"E M-S319: MECHANICS OF SOLIDS, Section no. 76400",Other,1,Engineering Mechanics
Summer 2011,76400,E M,S319,MECHANICS OF SOLIDS,"E M-S319: MECHANICS OF SOLIDS, Section no. 76400",F,1,Engineering Mechanics
Summer 2011,76400,E M,S319,MECHANICS OF SOLIDS,"E M-S319: MECHANICS OF SOLIDS, Section no. 76400",D,4,Engineering Mechanics
Summer 2011,76400,E M,S319,MECHANICS OF SOLIDS,"E M-S319: MECHANICS OF SOLIDS, Section no. 76400",C-,5,Engineering Mechanics
Summer 2011,76400,E M,S319,MECHANICS OF SOLIDS,"E M-S319: MECHANICS OF SOLIDS, Section no. 76400",C,17,Engineering Mechanics
Summer 2011,76400,E M,S319,MECHANICS OF SOLIDS,"E M-S319: MECHANICS OF SOLIDS, Section no. 76400",C+,3,Engineering Mechanics
Summer 2011,76400,E M,S319,MECHANICS OF SOLIDS,"E M-S319: MECHANICS OF SOLIDS, Section no. 76400",B,5,Engineering Mechanics
Summer 2011,76400,E M,S319,MECHANICS OF SOLIDS,"E M-S319: MECHANICS OF SOLIDS, Section no. 76400",B+,9,Engineering Mechanics
Summer 2011,76400,E M,S319,MECHANICS OF SOLIDS,"E M-S319: MECHANICS OF SOLIDS, Section no. 76400",A-,3,Engineering Mechanics
Summer 2011,76400,E M,S319,MECHANICS OF SOLIDS,"E M-S319: MECHANICS OF SOLIDS, Section no. 76400",A,13,Engineering Mechanics
Summer 2011,76445,BME,F221,MEASUREMENT/INSTRUMENTATN LAB,"BME-F221: MEASUREMENT/INSTRUMENTATN LAB, Section no. 76445",B+,2,Biomedical Engineering
Summer 2011,76445,BME,F221,MEASUREMENT/INSTRUMENTATN LAB,"BME-F221: MEASUREMENT/INSTRUMENTATN LAB, Section no. 76445",A-,3,Biomedical Engineering
Summer 2011,76445,BME,F221,MEASUREMENT/INSTRUMENTATN LAB,"BME-F221: MEASUREMENT/INSTRUMENTATN LAB, Section no. 76445",A,15,Biomedical Engineering
Summer 2011,76543,BME,F385J,ENGR COMM FOR BME GRAD STU,"BME-F385J: ENGR COMM FOR BME GRAD STU, Section no. 76543",Other,8,Biomedical Engineering
Summer 2011,76543,BME,F385J,ENGR COMM FOR BME GRAD STU,"BME-F385J: ENGR COMM FOR BME GRAD STU, Section no. 76543",A,2,Biomedical Engineering
Summer 2011,76705,CHE,F333T,ENGINEERING COMMUNICATION-SPN,"CHE-F333T: ENGINEERING COMMUNICATION-SPN, Section no. 76705",B,4,Chemical Engineering
Summer 2011,76705,CHE,F333T,ENGINEERING COMMUNICATION-SPN,"CHE-F333T: ENGINEERING COMMUNICATION-SPN, Section no. 76705",A,9,Chemical Engineering
Summer 2011,76710,CHE,F363,SEPARATN PROC & MASS TRANSFER,"CHE-F363: SEPARATN PROC & MASS TRANSFER, Section no. 76710",Other,1,Chemical Engineering
Summer 2011,76710,CHE,F363,SEPARATN PROC & MASS TRANSFER,"CHE-F363: SEPARATN PROC & MASS TRANSFER, Section no. 76710",C,2,Chemical Engineering
Summer 2011,76710,CHE,F363,SEPARATN PROC & MASS TRANSFER,"CHE-F363: SEPARATN PROC & MASS TRANSFER, Section no. 76710",B,5,Chemical Engineering
Summer 2011,76710,CHE,F363,SEPARATN PROC & MASS TRANSFER,"CHE-F363: SEPARATN PROC & MASS TRANSFER, Section no. 76710",A,2,Chemical Engineering
Summer 2011,76860,CHE,S322,THERMODYNAMICS,"CHE-S322: THERMODYNAMICS, Section no. 76860",Other,5,Chemical Engineering
Summer 2011,76860,CHE,S322,THERMODYNAMICS,"CHE-S322: THERMODYNAMICS, Section no. 76860",C,3,Chemical Engineering
Summer 2011,76860,CHE,S322,THERMODYNAMICS,"CHE-S322: THERMODYNAMICS, Section no. 76860",C+,2,Chemical Engineering
Summer 2011,76860,CHE,S322,THERMODYNAMICS,"CHE-S322: THERMODYNAMICS, Section no. 76860",B,13,Chemical Engineering
Summer 2011,76860,CHE,S322,THERMODYNAMICS,"CHE-S322: THERMODYNAMICS, Section no. 76860",B+,6,Chemical Engineering
Summer 2011,76860,CHE,S322,THERMODYNAMICS,"CHE-S322: THERMODYNAMICS, Section no. 76860",A-,1,Chemical Engineering
Summer 2011,76860,CHE,S322,THERMODYNAMICS,"CHE-S322: THERMODYNAMICS, Section no. 76860",A,12,Chemical Engineering
Summer 2011,76865,CHE,S372,CHEM REACTOR ANALYSIS AND DSGN,"CHE-S372: CHEM REACTOR ANALYSIS AND DSGN, Section no. 76865",D,1,Chemical Engineering
Summer 2011,76865,CHE,S372,CHEM REACTOR ANALYSIS AND DSGN,"CHE-S372: CHEM REACTOR ANALYSIS AND DSGN, Section no. 76865",C-,1,Chemical Engineering
Summer 2011,76865,CHE,S372,CHEM REACTOR ANALYSIS AND DSGN,"CHE-S372: CHEM REACTOR ANALYSIS AND DSGN, Section no. 76865",C,1,Chemical Engineering
Summer 2011,76865,CHE,S372,CHEM REACTOR ANALYSIS AND DSGN,"CHE-S372: CHEM REACTOR ANALYSIS AND DSGN, Section no. 76865",B,9,Chemical Engineering
Summer 2011,76865,CHE,S372,CHEM REACTOR ANALYSIS AND DSGN,"CHE-S372: CHEM REACTOR ANALYSIS AND DSGN, Section no. 76865",A,4,Chemical Engineering
Summer 2011,76931,ARE,N323K,PROJECT MANAGEMENT & ECONOMICS,"ARE-N323K: PROJECT MANAGEMENT & ECONOMICS, Section no. 76931",Other,1,Architectural Engineering
Summer 2011,76931,ARE,N323K,PROJECT MANAGEMENT & ECONOMICS,"ARE-N323K: PROJECT MANAGEMENT & ECONOMICS, Section no. 76931",B,3,Architectural Engineering
Summer 2011,76931,ARE,N323K,PROJECT MANAGEMENT & ECONOMICS,"ARE-N323K: PROJECT MANAGEMENT & ECONOMICS, Section no. 76931",B+,1,Architectural Engineering
Summer 2011,76931,ARE,N323K,PROJECT MANAGEMENT & ECONOMICS,"ARE-N323K: PROJECT MANAGEMENT & ECONOMICS, Section no. 76931",A,7,Architectural Engineering
Summer 2011,77065,C E,N319F,ELEMENTARY MECHANICS OF FLUIDS,"C E-N319F: ELEMENTARY MECHANICS OF FLUIDS, Section no. 77065",B,2,Civil Engineering
Summer 2011,77065,C E,N319F,ELEMENTARY MECHANICS OF FLUIDS,"C E-N319F: ELEMENTARY MECHANICS OF FLUIDS, Section no. 77065",B+,1,Civil Engineering
Summer 2011,77065,C E,N319F,ELEMENTARY MECHANICS OF FLUIDS,"C E-N319F: ELEMENTARY MECHANICS OF FLUIDS, Section no. 77065",A-,1,Civil Engineering
Summer 2011,77065,C E,N319F,ELEMENTARY MECHANICS OF FLUIDS,"C E-N319F: ELEMENTARY MECHANICS OF FLUIDS, Section no. 77065",A,6,Civil Engineering
Summer 2011,77100,C E,N329,STRUCTURAL ANALYSIS,"C E-N329: STRUCTURAL ANALYSIS, Section no. 77100",Other,2,Civil Engineering
Summer 2011,77100,C E,N329,STRUCTURAL ANALYSIS,"C E-N329: STRUCTURAL ANALYSIS, Section no. 77100",F,1,Civil Engineering
Summer 2011,77100,C E,N329,STRUCTURAL ANALYSIS,"C E-N329: STRUCTURAL ANALYSIS, Section no. 77100",C,3,Civil Engineering
